review,sentiment
"""Four Daughters"" begins as just another clone of ""Little Women"" type melodrama. A single father with four musically talented eligible daughters has his hands full trying to keep them in line and guide them in their courting rituals. What turns the film around is the sudden appearance of a new Hollywood star, some critics say the first anti-hero long before James Dean graced the big screen. From the time the dark, foreboding figure of Mickey Borden (John Garfield) appears at Ann Lemp's (Priscilla Lane) gate splashing his self-pity and doomed philosophy on the rest of the cast, ""Four Daughters"" becomes much more than just a chick flick.<br /><br />Though Garfield is the main reason to watch ""Four Daughters,"" there are other flashes of brilliance to enjoy. Hungarian-born director Michael Curtiz, later responsible for such gems as ""Casablanca"" and ""Mildred Pierce,"" pinpoints certain images with his camera (aided by cinematographer Ernest Haller of ""Rebel Without A Cause"" fame) that sticks in the viewers mind, for example the screeching gate that Ann's first suitor, Felix Deitz (Jeffrey Lynn), swings on so merrily becomes symbolic of the shifts in moods and affections by those who use it.<br /><br />That Garfield delivers the standout performance is obvious, but the rest of the cast keeps up with him most of the way. The underrated Jeffrey Lynn plays his role to perfection, as the neglected suitor whose love for his cherished Ann never falters even when she's with another man. Claude Rains, somewhat miscast as the father of the four coming-of-age young women, gives a fine portrayal of a set upon doting family head who gets lost in the shuffle. The three Lane Sisters, already famous for their musical abilities, turn into accomplished actresses, playing their parts well. A raft of supporting actors, including Dick Foran, Frank McHugh, May Robson, and Eddie Acuff, makes it all believable.<br /><br />How opposites attract is part of the ploy for touching the quick of the viewer's imagination. Ann is the eternal optimist, even when she and Mickey are down and out. She always looks on the bright side and like so many caught in the pliers of the Great Depression in those days, she saw prosperity just around the corner. Mickey recites an entire list of bad things that have happened to him seeking company in his misery from Ann, which Ann refuses to do. Mickey expects to go out with a bolt of lightning striking him dead as he rounds the corner of life. Mickey has meager talent as a composer; Ann has talent to spare as a singer and musician. Ann is big on beauty; Mickey is big on personality in a warped sense of a way. And the differences go on and on. How all this is reconciled in the end is an important part of the movie, not to be missed.<br /><br />See ""Four Daughters"" for John Garfield's doozy of an acting debut on the big screen. The only time he was better came seven years later when he again mesmerized the film goers with one of the greatest screen performances ever, as Frank Chambers in ""The Postman Always Rings Twice,"" opposite the equally charismatic Lana Turner. But also watch ""Four Daughters"" to catch important elements that may be missed if too much concentration is placed on the star of the show.",1
"Yesterday I finally satisfied my curiosity and saw this movie. My knowledge of the plot was limited to about 60 seconds of the trailer, but I had heard some good critics which caused my expectations to increase.<br /><br />As I saw the movie, those untied pieces had been combined in a story that was becoming quite intriguing, with some apparently inexplicable details. But in the end, everything is disclosed as a simple succession of events of bad luck, ""sorte nula"" in Portuguese. Above everything, I felt that the story made sense, and everything fits in it's place, properties of a good script.<br /><br />I must also mention the soundtrack, which helps the creation of an amazing environment.<br /><br />And if you think of the resources Fernando Fragata used to make this film, I believe it will make many Hollywood producers envious...",1
"I use IMDB very much. Mainly reading comments of other people about movies I´ve or not seen. I´ve thought it was time to write a few words about this movie that changed my life, and the way I look a movie. I think I have seen it at least a dozen times since autumn 94, when I saw it in the theatre for the first time.<br /><br />I feel Kieslowski is one of the best directors of all time. And I think this is his best one. It was his last one. I was very sad the day I knew he has died, because sure we lost the chance to get something more from him.<br /><br />RED is just the best Kieslowski + incredibile performance by Trintignant & Jacob + cinematography by Sobocinski. If you haven´t seen it LOOK FOR it!!! If you have, just come back to it!!<br /><br />Red: just a masterpiece. please, forgive my poor English!, reader",1
"I rented this movie on DVD without knowing what to expect - and as I am about to study film-making in Canada of all places, I most certainly will bring this up in class.<br /><br />The story, centered around the probably most unlucky film team in the history of film itself, is brilliantly written and the very talented actors manage to deliver every single pun on time.<br /><br />If you simply couldn't laugh during ""Hollywood North"" I suggest seeing a psychiatrist right away - you might have serious issues.<br /><br />Besides the wonderful script I also noticed the great chemistry between actors Deborah Kara Unger and Matthew Modine - where they really just acting? Jennifer Tilly (playing a hilariously bad actress) and Martin Landau, also delivered a very edgy, yet funny performance.<br /><br />Great film, even better cast.",1
"This is the magnum opus from the Swedish king of crap, Mats-Helge Olsson. Seldom has a movie of this magnitude been made in Sweden and it truly stands out as one of the most amazing achievements in Swedish film to date. Who pays for these things? <br /><br />The Russian nuclear scientist Markov wants to defect to Sweden. But his plans are ruined by the Russian military who kidnap him and tell him that he has arrived in Sweden. This trickery is their way of seeing to that Markov continues his work in nuclear physics that will revolutionize the energy supply for the whole planet. The CIA however is bent on getting Markov to the west and send their ninja to liberate him.<br /><br />The practice of having Swedish actors speaking English is something that Mats-Helge has perfected in his later works. The cheap b-movie feeling this creates is probably unmatched for performance. But besides this? Well the action is standard direct-to-video style. Machine guns firing huge clouds of smoke. Thousands of Russians dying. People running around in black ninja suits, trying to hide in the snow.<br /><br />What really stands out though is the insanely poor way the fighting scenes are choreographed. When they say ""Ninja"" in the title i expect martial arts, i expect close combat. But there are maybe two or three scenes of actual martial arts in this movie. And they are hilarious. It's so bad i lack the words to describe it. If the ninjas moved any slower their hearts would stop. And of course the whole movie ends in a bang that indicates a special-effects budget consisting of four food-stamps and a McDonald's voucher.<br /><br />So what's the verdict? Instant classic of course. Never before has a movie been made that is so obviously meant to be consumed along with huge amounts of alcohol. It's the ultimate party movie. Insert into video and laugh. One just has to realize that movies like these are not made any more. This is film history.<br /><br />Therefore the rating is 8/10 for entertainment, 1/10 for quality and 10/10 for accents.",1
"The movie has taken a little flack for playing fast and loose with the facts. But it will put you close to being in a time and place that no longer exist by getting to the *feeling*.<br /><br />As Keith Richards remarks in Paul McCartney's movie about Holly, there's some Buddy Holly in almost all rock made since his day. The tragedy that took him is dealt with gently, and the rest of the movie recreates the joy of a great music career and a joyful body of music.<br /><br />Gary Busey does a remarkable, energetic portrayal of Holly, and his performances hint that he really gets into the music. As a long-time Holly fan and rocker, so do I.",1
"How can a movie be both controversial and gentle? This one does it with a near-perfect structure. No one wants their daughters to be athletes. Apparently most cultures don't want their daughters to be small-breasted, either. Here we see a bunch of superb actors we've never heard of before portray folks of different cultures living fairly humdrum lives until their female children want to, and have the potential to, become professional soccer players. The structure around the parallelism of the two cultures is wonderful. There is no condescension. Both cultures are seen as modern and valid. (And yes, both are silly, too). One flaw: the Hindu wedding ceremony seemed to involve hundreds of relatives but not one child among them.",1
"More directors like Nacho Vigalondo need a greater outlet for their talents. 7:35 De la mañana is absolute genius. What Nacho is able to convey in 8 minutes takes some Hollywood directors hours of film to achieve. I watched this smiling, but feeling a little dirty and not in the sexual way. You sit and wonder how you should feel after watching this 8 min. nugget. I was entertained, but was disturbed at the same time. Not many people can do that in just 8 minutes. It starts off simple enough. A young women comes in for breakfast at her usual place. She sits down and someone starts singing. From there, the film takes you through so many different emotions all at once it is hard to describe. It is in black & white, but this helps with the feeling the film gives you.This film makes you want to know more about the characters, how they interacted previously and how the ending impacted their lives afterward. I guess it like the old saying,""Leave them wanting more"", Nacho Vigalondo is able to do that. Watch this when you can. Show it to your friends and wonder how 8 minutes can be so much fun without taking off your clothes.",1
"I saw this movie last night after waiting ages and ages for it to be released here in Canada (still only in limited release). It was worth the wait and then some. I am a very avid reader of Margaret Laurence and was excited to see that this novel was being turned into a film. I actually ended up liking the movie better than the novel. I liked that the character of Bram Shipley was a bit less harsh, and that there seemed to be more of a love story between Hagar and Bram, which made the scenes at the end of Bram's life that much more moving. The loss seemed stronger. Hagar was not any more likable on film than in the book, but Ellen Burstyn was a genius in this role. She WAS Hagar through and through. Christine Horne was brilliant and has many more great things ahead I am sure. Her scenes with Cole Hauser were electrifying. I could go on and on, overall a 9 * out of 10. Fantastic and can't wait for it to come out on DVD, a must own for my collection!",1
"This has got to be one of my very favorite Twilight Zone episodes, primarily for the portrayal of two lonely souls in a post-apocalyptic environment.<br /><br />The cobweb-strewn shops and rubble-laden streets are eerie in that particular way the Twilight Zone does best.<br /><br />While the parable can be a bit heavy-handed by today's drama standards, it is an excellent one - using the setting to make a statement relevant to the human experience, as well as geopolitics, in a way that is timeless. The entire drama rests solely on the shoulders of Mr. Bronson and Ms. Montgomery, who do not disappoint. (May they both rest in peace.)<br /><br />A true classic.",1
"First I am a teenager. OK, and I have to say this movie was pretty good. I think any kid ten and under will like it, but people my age an up might be a little, um, a, well, we'd describe the movie as LAME! But I liked it. It may be that I still act like a kid, or I visit a cattle farm every weekend, but this movie was cute. I did like how the actors were like kids, not little blonde cutesy pies, wearing three layers of clothes, a trendy hat, and about a thousand assecories (like most shows today, to name a few, Drake & Josh, Lizzie Mc Guire, well any kid show.) And the setting was perfect, but there was a flaw. The family was in debt, right? Why in the world did their internal house look like something out of a ""western"" versace store? That was one flaw.<br /><br />The cameos are great, there's about five hundred of them, and the only explainable one is Julia Roberts being the main little girl's aunt. How in the world did they get everyone else? This movie seemed to be on a tight type budget.<br /><br />I liked this movie, it was a fun one to watch, and I thought some parts were far fetched (Like a cow selling for $750,000? Ha! my butt a cow sells for that much!) But otherwise it was good, I liked it, and I could watch it again. But I'd never buy it, there's not even special features on the DVD! What's up with that? But do rent it, especially if you have little kids running around the house.",1
"There are many familiar Hitchcock elements (of previous and later films) and this time they mix to a jolly, but hardly suspenseful piece of entertainment. You can tell that Dorothy Parker had a hand in the script, the most memorable scenes are the dialogues of hero Cummings with the blind man and his encounter with a rather bizarre group of circus people. The famous climax on the Statue of Liberty seems a bit heavy-handed - judged by today´s standards, but also compared to other Hitch monument finals (e.g. Blackmail, North by Northwest).",1
"Any child old enough to sit up in front of a screen will be absolutely captivated by the beautifully drawn images and wonderful music in this heartfelt and humorous re-write of the Grimms' fairytale. They'll be singing 'Bibbity-Bobbity-Boo' before they can even formulate a complete sentence and will continue singing it till their dying days. It is a classic for all children, especially those adults who are young at heart.",1
"This is one of the funniest shows on TV today. It hits the mark 99% of the time. Usually after watching a sitcom after a few years, the actors become to cartoonish, as if they are trying to become the beloved characters they play. These actors have in my opinion stayed true to their roles. The chemistry is still there, the writing has not gone down and I still look forward to watching it. The family dynamic still seems real and the situations after all this time are not so far fetched to make it seem the writers are reaching into an empty bag trying to keep the show on for one more season It is one of the few shows I watch without the remote in my hand for quick switching.",1
"I would like to know if ""The Outsiders"" (Australian TV series) will ever be released on DVD sometime in the future? And is the music (Title Theme) available on CD?<br /><br />There was only one series of 13 episodes of this drama and should have gone on to at least three or even four series in total.<br /><br />The Young German Actor in the series was also in a German TV series called ""Black Forest Clinic"" which aired here in the UK with English dialogue superimposed with the lip-sync. <br /><br />I look forward to hearing any comments from TV Industry personnel on the above questions, thank you in advance.",1
"Got back from Morocco then, where my dad was attached to the German embassy, when the film came out in Europe; took all my girlfriends to see it, show them the beauty of the country, where Jimi had played - and stayed -; where the hippies stopped after leaving Ibiza and before joining Goa. Sean Combs just celebrated at a friends restaurant in Marrakech recently, the Djema el Fna was much wilder in those days than it is now; the Stones went there earlier, Brian recorded in Tangiers ; so it's memories and family entertainment and I'm glad my son will get to know about the north of Africa watching this movie. Candice Bergen looks beautiful and oo7/Connery is pretty funny indeed; and Teddy Roosevelt as played by Brian Keith quite impressive.",1
"Glenn Ford is hired by a crooked bank owner and wily stable owner Edger Buchanan to stage a fake robbery while the banker hides the real loot. With Ford a no-show, the two instead go with a trigger happy second choice, leaving Ford on the hook for killings he didn't commit.<br /><br />Columbia Pictures' first color feature, The Desperadoes looks fantastic with sets and costumes fabricated to take full advantage of the Technicolor process accentuating tons of well staged western spectacle.<br /><br />This has the irresistible teaming of a young Glenn Ford (third-billed but essentially the star) and a prime Randolph Scott leading an incredible supporting cast of great character actors in colorful roles, including scene-stealer Edger Buchanan as a good-natured but mildly villainous yokel who isn't as dumb as he looks and who has quite a few memorable lines.<br /><br />A fairly complex script effectively mixes incredible action sequences, melodrama, and comedy, well directed by Charles Vidor. This is one of the great westerns of the nineteen-forties and highly recommended.",1
THE MATADOR is hit-man movie lite....if you can say that about a hit-man movie. The violence is never really shown but often introduced. At first I was scared I was in for another retread of mid-90s gangster-hit-man-hipster-dark comedy BUT was happily surprised when I realized this is just a sweet and humorous story about friendship. Nothing terribly exciting happens in this film but every bit of it is kept me grinning. The three leads have the best chemistry the big screen has offered in recent years and it looks like they had a great time making this film together. The writing is sharp though at times it felt as if the script had been adapted from a stage play because of the one set dialog scenes. This is a good film that I probably won't remember for too long but at the time it was a complete joy. Good film.,1
"I read most of the comments here were everybody saw only the flaws of the movie. I agree, the director it's not Kuprik, the actors are not Oscar winners, but it has something everyone could relate to. I don't want to spoil but telling more then the plot - the finishing of school and the trip to a big party, or if you like to see beyond the metaphor, is choosing the way trough life. Remember that days of youth? the days when you or our friend acted like the characters? Or do you think you should acted like one of them and now you regret you didn't? if you can go back in to that time and if you can ask yourself any of this questions maybe the movie wasn't so bad.",1
"This is both an entertaining and a touching version of the classic tale, also quite intelligent, not of the 'Me Tarzan, You Jane' school at all.<br /><br />It's the famous story of a child reared to manhood in the jungle by apes. A titled British couple (the wife pregnant) is stranded in the African wilds after a shipwreck. After the parents' deaths, the baby is raised in the jungle by apes. Twenty years later, this young man (i.e. Tarzan) rescues a wounded Belgian explorer, nursing him back to health. The Belgian discovers evidence that his rescuer is the young Lord Greystoke and returns him to his rightful estate in Scotland, where he must adjust to civilized society. <br /><br />The movie is sort of divided into two parts. In the first half, we see Tarzan in his jungle environment. Not being an expert, I am unaware as to the realism of its depiction of ape community life, but it is certainly entertaining. For me, the more moving section is the second half, when Tarzan must meet his real family, develop language skills, and adjust to aristocratic British society, all the while wooing Jane (Andie MacDowell). He is portrayed as a 'noble savage', whether in the wild or in elegant Edwardian parlors. By contrast, the upper crust is depicted as often far more barbaric than the jungle Tarzan left.<br /><br />Christopher Lambert is fantastic in his sympathetic portrayal of Tarzan in both the jungle and civilized environments. He conveys a real sense of his confusion and conflict, torn as he is between the two very different worlds, his original ape family and his new human one. Sir Ralph Richardson, one of the old British legends, is brilliant as always in the role of Tarzan's grandfather, the Sixth Earl of Greystoke. <br /><br />The film focuses more on Tarzan's struggles in adapting to civilization and his inner conflict than on his jungle exploits. This unusual take on the old classic makes it both the typical dramatic adventure but also, above all, a moving personal story. I wasn't surprised to note here that its director is the same individual, Hugh Hudson, who also directed Chariots of Fire, another brilliant movie.",1
"I was really looking forward too seeing this movie as it has been advertised as a must-see movie for people that love movies about nature. The movie shows different climates and the animals associated with them by starting at the North Pole and going down south as the movie progresses. The footage from this movie is often breathtakingly beautiful and I many times wondered how on Earth they could have taken some of the shots under water or in the sky. However beautiful, a large part of the footage I had already seen in the TV series 'Planet Earth', narrated by David Attenborough. I found Attenborough's narration of Planet Earth to be much better than the narration of Earth. 'Earth' is an easier movie. It skips much of the scientific detail that Attenborough covers in his 'Planet Earth' series. For instance, Earth will tell you that a tropical sea is an ideal nursery for a young humpback whale, because there are few predators. Planet Earth will tell you that a tropical sea is a good nursery, because the water is low in oxygen and doesn't contain enough nutrients to support very large animals, like large sharks, etc. To me, that's an important difference. That, together with Attanborough's far superior voice make Planet Earth a far better documentary than Earth. Still, however, I think Earth is worth watching for the beautiful footage and the fact that it's easier to understand makes it interesting for children too.",1
"I saw 2:37 at the Toronto International Film Festival in September and was blown away by it! A scene of panic opens this film, at 2:37 pm set in an Adelaide high school. This scene is left unresolved as we revert to the beginning of the day, and are introduced to the teenagers getting ready to go to school. The audience becomes intimate with each of the main characters, and explores the day-to-day issues facing teenagers - including drugs, promiscuity, being gay, bullying and violence. Each scene is played again and again from different teens' perspectives, and is reminiscent of Gus Van Sant's Elephant. This is a remarkable film by first-time director Murali K. Thalluri. It was made with non-professional student actors, and work-shopped through an unprecedented 76 drafts of a script. It features stunning performances by a number of the student actors, particularly Teresa Palmer in the role of Melody. This coming-of-age film is both intimate and thought-provoking with a surprising and disturbing ending.",1
"I watched this film recently for the first time in over 30 years and was very pleasantly surprised. I remembered a film that caught the mood and feel of Britain in the mid 1960s without falling into the 'Swinging Britain' clichés that so many other films thought they had to propagate, my memory proved correct. Those who feel that this is like a TV play are not entirely wrong but while Andrea Newman was to become famous for risqué TV drama, this film is more in the tradition of the 'kitchen-sink'films such as 'Saturday Night And Sunday Morning' but with an emphasis on middle-class rather than working-class life. Rod Steiger is excellent as the middle-aged angst-ridden lead, unhappily married to a repressed and apparently barren wife (Claire Bloom). The onset of the 'Technological Revolution' is the the backdrop for the drama in which old values and certainties are challenged. This is the stage for the central character played by Judy Geeson, a role which at the time was a shocking departure from the typical prim behaviour of contemporary heroines. The reversal of roles, with the girl rating her conquests in a little-black-book was a precursor to the Feminist movement and was criticised at the time for promoting promiscuity among young girls. The irony of these criticisms is to be seen in both Claire Bloom's and Peggy Ashcroft's characters who are both acceptingly dissatisfied. Peter Hall made few films and on this evidence that is a great shame. Steiger is exemplary and wholly credible showing why he was so highly regarded",1
"Probably the best picture Producers Releasing Corp ever made, this little horror piece rivets the attention from first to last. Director Frank Wisbar obviously knows a good story when he writes one and what's more important he knows how to realize its full shock potential on the screen. Not only is the plot involving and the characters fascinatingly drawn, but the setting is absolutely out of this world! Just about all the action takes place either at night or in the middle of a clinging, pervasive fog. This chilling atmosphere is augmented by Wisbar's inventive direction and the wholly convincing performances he has drawn from all his players. The lovely Rosemary La Planche makes an ideal heroine, beautiful, spirited yet vulnerable. Robert Barrat delivers his usual no-nonsense, straight-down-the-line portrait of the local bigwig, though it's hard to believe that the personable, good-looking guy who plays his son is none other than the later dullsville writer/director Blake Edwards.",1
"I have never danced flamenco before, but somehow I feel like this movie was perfect. The colors, how blatant the dances were, the gypsies, and the rivals all put together made a movie that seemed to have ended too soon. I have seen other Carlos Saura movies and I agree that this film may be his best production. I feel that the best characteristics of his past films were put together and aligned to make Iberia. I appreciate the use of mirrors in revealing the activity going on behind the cameras. While watching this movie I felt like I was sitting in a small restaurant in Madrid, comfortably watching the dancers bang on a wooden plank over a delicious fruit cocktail. For me, this movie fit like a glove. I don't know how I will be able to get a copy of this film in the US in the next few years. I recommend this movie to anyone who is attracted to the livelihood of other cultures. It is safe to say that this movie is certainly on my favorites list.",1
Atlantis was much better than I had anticipated. In some ways it had a better story than come of the other films aimed at a higher age. Although this film did demand a solid attention span at times. It was a great film for all ages. I noticed some of the younger audience expected a comedy but got an adventure. I think everyone is tired of an endless parade of extreme parodies. A lot of these kids have seen nothing but parodies. After a short time everyone seemed very intensely watching Atlantis.,1
"Good exciting movie, although it looks to me that it's not been recorded on location in Thailand, it still looks realistic. Nice story about some girls having 'fun' in one of the most beautiful countries on the world. In real the Thai people are very kind.",1
"An opera diva has an accident, which leaves the door open for her understudy to take over the role. Betty (Marsillach) is now the star of Mac Beth, but someone hiding in the trenches has an opera of his own planned out. He gets his kicks out of tying Betty up, putting needles under her eyes (so she cant close them) and murdering members of the opera company before her very eyes.<br /><br />""Opera"" is certainly one of Argento's more ambitious films, like mixing it up with Shakesphere's Macbeth there is of course the fact that the opera performed in the film is Giuseppe Verdi's version of Macbeth but also Argento, just like Shakespeare uses ravens as an omen of death and misfortune. And like the ravens circling the castle Dunsinane, foreboding the demise of the scheming Macbeth, the ravens in OPERA play a key part in the downfall of the killer. Furthermore just like in the old play the murderer acts on the exhortation of his lover. But I don't want to go as far as saying OPERA is intended to be a remake of the either The Phantom of the Opera or Macbeth, the similarities are far too subtle. It's just a typical Argento masterstroke, and with it he gives this otherwise quite basic thriller a vivid hue of Gothic mystique.<br /><br />Although this movie does have it downsides like the heavl metal soundtrack just doesn't fit in with this movie and the final scenes in this movie are a bit strange.<br /><br />All in all ""Opera"" is something of a flawed masterpiece but still good.",1
"First ever viewing: July 21, 2008<br /><br />Very impressive screenplay and comedic acting and timing in this film. Now 40 years old, it has lost none of it's power. Neil Simon displays excellent insight into human nature and relationships as well as how to create genuine comedy from unusual situations. Jack Lemmon and Walter Matthau give great comedic performances. Neil Simon was inspired by actual events in his own life to write the play this film is based on.<br /><br />One of the best written and acted Hollywood comedies of all time!<br /><br />Surprisingly, only nominated for 2 Academy Awards: ""Best Adapted Screenplay"" and ""Best Film Editing"". Hollywood rarely awards comedies, no matter how well they are made.",1
"Although this show has been off the air since 1973, after viewing a DVD set I borrowed at our library, I felt compelled to say a bit about it.<br /><br />I can remember when it was the only color show on television in the 1960s, and sometimes there would be a little ""Sunday Night Party"" with friends to watch this on NBC on one of the few color televisions.<br /><br />I really enjoy history not so much for the names and dates but how it influences us today and how so much can be so profound based on the most inconsequential actions of the time. Case in point: Virginia City, Nevada, which became one of the richest cities in the world because of the silver, got its name from a character named ""Old Virginny"", who, in the town's early days, stumbled out of a saloon, fell and broke his whiskey bottle.<br /><br />Old Virginny didn't want to waste the occasion so as the precious liquid was seeping into the dirt he decided to christen the town ""Virginia Town"". The area became known as the Comstock Lode because another character, Henry Comstock, had the reputation of trying to jump everyone's claim and the area became known as the Comstock Lode.<br /><br />I just watched an early episode that dealt with these 2 subjects. Other episodes dealt with Mark Twain's literary rise while a reporter for the Territorial Enterprise...<br /><br />It was wholesome (and frequently educational) family entertainment. As someone else remarked, each episode would really be considered a movie in its own right - rich scripts and characters. <br /><br />One thing it twisted the truth on was the proximity to Virginia City and the Ponderosa. In truth, to ride from the Ponderosa (all of Northern Lake Tahoe), one would have to ride his horse about 3,000 feet (1,000 meters) down the Spooner Summit to the high desert (3,000-4,000 feet) of the Carson Valley then another 30-40 miles to Virginia city.<br /><br />Needless to say the Cartwrights would have some sore rear ends doing this on a regular basis. But every writer should have some leeway with the truth.<br /><br />How I miss that show, even today.",1
"If a joke doesn't offend anybody, it isn't funny.<br /><br />The Inki cartoons are offensive, no doubt about it. So is rap music. Get over it. I suspect that any sane Black person will find the Inki cartoons hilarious, and that the people who are offended by them White people who still think Black's need their patronizing protection against racist humor.<br /><br />Seriously, the Inki cartoons are funny. It saddens me that, not because anybody is really offended, but because somebody might, just might, be offended, I can't buy Inki cartoons or The African Queen or Song of the South on DVD.",1
"""Secret of the Lens"" is perhaps a pretty campy all-time favorite of mine. The best and funniest from Kajawari Yoshiaki, who is known for splatter anime and sleazy hentai-ecchi anime. I wish he did more campiness like this.<br /><br />My favorite scenes are the psychedelic CG sequence, the parts where Lord Helumis blows up his failing henchmen, the party riots that Bill causes (one of the funniest scenes) and whenever my favorite character, Worsle appears.<br /><br />Check this out.<br /><br />WARNING:This is not for serious sophisticated Anime fans!",1
"Nightbreed is not only great, it is also unique, even taking into account other Barker's movies, which never lack originality. An amazing adaptation of a very interesting idea for a book. For the horror genre, it has quite a few of subtle symbolics and references. Certainly a lot of fun to have, a a bit to think about, if one cares to. And, not to forget, a nice music score. Well, the special effects, as usual, get old faster than anything, but that is probably the only drawback. I've just seen it again after ten years, and I still find it something to recommend.",1
"For those who like their films full of exploding planets and extreme violence, this is definitely not one to see. In fact, there is very little plot at all (or, at least, very little that could not be summarised in a few seconds: A meets B. Mr A falls for Mrs B and has an affair with her. A and B then fall in love and wonder (at great length) whether to have an affair themselves).<br /><br />This is Cantonese Visconti. Story there is none, but what you DO get is a succession of wonderful images and poignantly trivial music which convey the slow passage of the central characters' emotions. There is also the chance to see one of the world's most beautiful women in a succession of stunningly elegant outfits. For my money, it's worth seeing for that alone. How could this woman ever have been an action heroine? She looks as though she has stepped straight out of the pages of Vogue.",1
"Most horror movies are in fact horrible movies. They get to be same ol'-same ol'. Same ol' pack every minute with some cheap thrill (usually 'splatter') and nowadays they can pack every second with gaudy special effects. One of the goals of a really good horror flick is to suspend the sense of disbelief of the audience. For instance, I saw both of the recent Mummy movies and nearly got dizzy viewing ridiculous special effects every second. It probably costs a million dollars per second to make those movies and my sense of disbelief was never suspended, it grew roots.<br /><br />Subtlety can be more terrifying. Less is more. <br /><br />I first saw 'The Woman in Black' on the A&E channel. After flipping through the usual 987 channels of very bad television I stopped to watch it. This movie almost has the feel of a 'Masterpiece Theater' production. That was fine with me, I've always preferred British TV & movies anyway.<br /><br />Most viewers would find this to be too slowly paced. But the slow pacing helps give the story credibility. The special effects are few which lulls the viewer into thinking that this film is set in the real world thus making us a bit more uneasy. The makeup and costume for the ghost are kept simple and believable. Hollywood would have made her look like a she demon from hell with glowing eyes-fangs-claws etc. Hollywood would have done an overkill and turned this idea into a mediocrity.<br /><br />The woman only makes about five appearances in the film. Most of them are where she appears in the distance and even that creates a good fright. If she appeared too often, it could've cheapened the mood that gets set. However this movie is so well made that through much of the film we're led into sensing that she is there the whole time but not visible. The scene where she 'visits' Arthur Kidd late at night and we see her just a little too close is a masterpiece in horror.<br /><br />This is just an extraordinary film that I think should rate as one the finest horror films ever made. I have a copy of 'The Haunting', 'The Changling' and a zillion more. I haven't seen anything that tops 'The Woman in Black' yet although I'm still looking. This movie is so well made that it gives even the most hardened skeptic (like me) a moment where I almost had second thoughts about the non-existence of ghosts. I joke to people that I occasionally get brief fears that she could appear standing in the middle of the road or that I'd see her staring through my window, etc. Maybe she could be in a crowd at the mall glaring at me with her look of hate. This is how a really great horror film should be. Like a LaFanu novel, The Woman in Black very slowly pulls you in and wraps herself around your neck and before you realize it, she's squeezing the life out of you and then it's too late.<br /><br />Closest thing I have to a criticism is that this was made for the small screen... and it's a terrible shame that this is out of print. I just paid over $40 for my second copy of this movie. It's a major prize in my collection. Now I'm on a quest to find an even better horror movie that not only gives the chills but also qualifies a sound drama.",1
"The movie is not halve as bad as people want to make you believe it is.<br /><br />What is the reason why so many people hate this movie? Is it because it's Laurel & Hardy's last one together and it's not their best? Or is it because of the lack of Laurel & Hardy regulars? Or because it's not made by the Hal Roach studios or 20th Century Fox? <br /><br />Definitely true that this movie is not a successful attempt to revive Laurel & Hardy and bring them to the '50's. It's also definitely true that the movie is far from their best but honestly, the movie still entertains well, making this movie also far from their worst. Not the most worthy 'goodbye' movie imaginable but an entertaining and suiting goodbye nevertheless. Both of them retired from movies after completing this one.<br /><br />The movie still features some great slapstick moments and the chemistry between Laurel & Hardy is obviously still very much present. It also makes this movie better than most of their movies together from the '40's. Quite a surprise that the slapstick humor still works out as great as it does, considering that the days of slapstick comedy had been over, ever since the '30's.<br /><br />The story is perhaps not as entertaining as it could had been and it features too many sidekicks and characters, with as a result that the movie looses its focus on the boys at times. A shame, because they are still the ones that really carry and make the movie.<br /><br />Sad to see in what poor form Stan Laurel was at the time of making this movie. He really looked ill and old, which he also of course was. He was well over 60 years old already. But after a surgery he fully recovered and still lived for another 15 years, before dying in 1965, 8 years after his good friend Oliver Hardy.<br /><br />An entertaining, though not perfect goodbye to the boys, Laurel & Hardy and the end of 3 decades of fun, humorous, quality slapstick entertainment of movies that are still being watched and loved by people all over the world.<br /><br />7/10",1
"I, being a fan of Rupert Grint, rented this film a few months ago. I thought it was a very well written movie with a bunch of great actors. It was entertaining, and showed that Rupert Grint could play more than his most well known character of Ron Weasley. His subtle portrayal of Ben and everyone else's great acting made this film very likable.<br /><br />Ben, a very shy boy with a extremely religious and sensitive mother, is looking for a job. He finds one and becomes the, I guess you could call ""assistant"" to Evie, a retired actress. At first, it is just a way for him to earn some money. But after a while, he and Evie seem to develop a friendship. Evie helps Ben break out of his shell a little and gets him to have fun and be happy with himself, and in the end they both seem to need each other.<br /><br />Whether you are a fan of Rupert Grint or not, this movie is a really entertaining one with some very cute and moments. I highly recommend it to anybody who wants to see a great movie with great and talented actors.",1
